year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,1,Caddo Citizen,Vivian,La.,1350,Caddo Parish,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.8714,-93.9863,Louisiana
2016,1,Friona Star,Friona,Texas,1350,Parmer,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,34.6394,-102.723,Texas
2016,1,Allen Advocate,Allen,Okla.,1350,Pontotoc,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,34.8774,-96.413,Oklahoma
2016,1,Northwest Oklahoman,Shattuck,Okla.,1350,Ellis,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,36.2651,-99.8774,Oklahoma
2016,1,Caldwell Messenger,Caldwell,Kan.,1350,Sumner,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.035,-97.6087,Kansas
2016,1,Prairie Star,Burden,Kan.,1350,Cowley,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,37.3145,-96.7554,Kansas
2016,1,Lincoln News Sentinel,Hamlin,W.Va.,1350,Lincoln,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.279,-82.1032,West Virginia
2016,1,Brooke County Review The,Wellsburg,W.Va.,1350,Brooke,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,40.2699,-80.6129,West Virginia
2016,1,Riceville Recorder,Riceville,Iowa,1350,Howard,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,43.3622,-92.5541,Iowa
2016,1,Hillsboro Banner,Hillsboro,N.D.,1350,Traill,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,47.403,-97.0632,North Dakota
2016,1,Star-Press Union,Belle Plaine,Iowa,1348,Benton,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.8953,-92.2753,Iowa
2016,1,Lake Zurich Courier,Lake Zurich,Ill.,1348,Lake,major,Metro - Counties in metro areas of 1 million population or more,1,42.196,-88.0918,Illinois
2016,1,Fertile Journal,Fertile,Minn.,1348,Polk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,47.5344,-96.2901,Minnesota
2016,1,Sussex Sun,Sussex,Wisc.,1345,Waukesha,major,Metro - Counties in metro areas of 1 million population or more,1,43.1344,-88.2216,Wisconsin
2016,1,Exponent,East Grand Forks,Minn.,1343,Polk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,47.9283,-97.0138,Minnesota
2016,1,Malheur Enterprise,Vale,Ore.,1340,Malheur,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,43.984,-117.242,Oregon
2016,1,Fallon County Times,Baker,Mont.,1340,Fallon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,46.3645,-104.274,Montana
2016,1,Rose Thorn,Terre Haute,Ind.,1337,Vigo,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,39.4654,-87.3763,Indiana
2016,1,Lake Travis View,Austin,Texas,1336,Travis,major,Metro - Counties in metro areas of 1 million population or more,1,30.2672,-97.7431,Texas
2016,1,Westosha Report,Twin Lakes,Wisc.,1336,Kenosha,major,Metro - Counties in metro areas of 1 million population or more,1,42.5191,-88.2496,Wisconsin
2016,1,Johnson Journal,Wrightsville,Ga.,1335,Johnson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.7265,-82.7197,Georgia
2016,1,Moorcroft Leader,Moorcroft,Wyo.,1335,Crook,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,44.2645,-104.948,Wyoming
2016,1,De Smet News,De Smet,S.D.,1335,Kingsbury,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,44.3861,-97.5497,South Dakota
2016,1,Dell Rapids Tribune,Dell Rapids,S.D.,1334,Minnehaha,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,43.8261,-96.7062,South Dakota
2016,1,Dunn County Herald,Killdeer,N.D.,1334,Dunn,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,47.3671,-102.753,North Dakota
2016,1,Dewey County Record,Seiling,Okla.,1331,Dewey,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,36.1481,-98.9243,Oklahoma
2016,1,Times Clarion,Harlowton,Mont.,1330,Wheatland,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,46.4368,-109.835,Montana
2016,1,Crothersville Times,Crothersville,Ind.,1328,Jackson,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.7946,-85.8398,Indiana
2016,1,River Forest Leaves,River Forest,Ill.,1327,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.895,-87.8194,Illinois
2016,1,Hubbard Signal Review,Hubbard,Iowa,1326,Hardin,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,42.3055,-93.3002,Iowa
2016,1,Clarendon Enterprise,Clarendon,Texas,1325,Donley,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,34.9366,-100.892,Texas
2016,2,Manhattan American,Manhattan,Ill.,1325,Will,major,Metro - Counties in metro areas of 1 million population or more,1,41.4275,-87.9802,Illinois
2016,1,Millerton News,Millerton,N.Y.,1324,Dutchess,major,Metro - Counties in metro areas of 1 million population or more,1,41.9531,-73.5113,New York
2016,1,Copper Era,Clifton,Ariz.,1320,Greenlee,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,33.0482,-109.297,Arizona
2016,1,ThisWeek Reynoldsburg News,Reynoldsburg,Ohio,1320,Franklin,major,Metro - Counties in metro areas of 1 million population or more,1,39.9596,-82.7937,Ohio
2016,1,Starbuck Times,Starbuck,Minn.,1320,Pope,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,45.612,-95.5333,Minnesota
2016,1,Bremond Press,Bremond,Texas,1319,Robertson,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1625,-96.6775,Texas
2016,1,Okolona Messenger,Okolona,Miss.,1319,Chickasaw,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,34.005,-88.7498,Mississippi
2016,1,San Miguel Basin Forum,Nucla,Colo.,1315,Montrose,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.2694,-108.548,Colorado
2016,1,Clara City Herald,Clara City,Minn.,1315,Chippewa,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,44.958,-95.3668,Minnesota
2016,1,Luminary,Muncy,Pa.,1312,Lycoming,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,41.2022,-76.7855,Pennsylvania
2016,1,Villager (North Borough & South Borough),Southborough,Mass.,1310,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.3039,-71.5257,Massachusetts
2016,1,Rosholt Review,Rosholt,S.D.,1305,Roberts,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,45.8662,-96.7318,South Dakota
2016,1,Harwich Oracle,Harwich,Mass.,1304,Barnstable,minor,"County in metro area of fewer than 250,000 population",1,41.6716,-70.0622,Massachusetts
2016,1,Edgerton Earth,Edgerton,Ohio,1301,Williams,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.4497,-84.7497,Ohio
2016,1,Eclectic Observer,Eclectic,Ala.,1300,Elmore,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.6392,-86.0384,Alabama
2016,1,Moundville Times,Moundville,Ala.,1300,Hale,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.9976,-87.63,Alabama
2016,1,Belzoni Banner,Belzoni,Miss.,1300,Humphreys,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,33.1805,-90.4863,Mississippi
2016,1,Holly Hill Observer The,Holly Hill,S.C.,1300,Orangeburg,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,33.3234,-80.4131,South Carolina
2016,1,Archer County News,Archer City,Texas,1300,Archer,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,33.5957,-98.6256,Texas
2016,1,Catoosa Times,Owasso,Okla.,1300,Tulsa,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.2695,-95.8547,Oklahoma
2016,1,Meade County News,Meade,Kan.,1300,Meade,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.2852,-100.338,Kansas
2016,1,Ledger,Moundridge,Kan.,1300,McPherson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.2038,-97.5155,Kansas
2016,1,Hillsboro Star-Journal,Hillsboro,Kan.,1300,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3523,-97.1994,Kansas
2016,1,Cabell Standard,Culloden,W.Va.,1300,Cabell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4161,-82.0718,West Virginia
2016,1,Putnam Standard,Winfield,W.Va.,1300,Putnam,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.5285,-81.8861,West Virginia
2016,1,Wamego Times,Wamego,Kan.,1300,Pottawatomie,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,39.2053,-96.3104,Kansas
2016,1,Ralls County Herald-Enterprise,New London,Mo.,1300,Ralls,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,39.5844,-91.3988,Missouri
2016,1,Horton Headlight,Horton,Kan.,1300,Brown,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,39.6606,-95.5264,Kansas
2016,1,Sentinel,Illiopolis,Ill.,1300,Sangamon,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,39.8514,-89.2477,Illinois
2016,1,Villisca Review,Villisca,Iowa,1300,Montgomery,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,40.9298,-94.9819,Iowa
2016,1,Leipsic Messenger,Leipsic,Ohio,1300,Putnam,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.0999,-83.9848,Ohio
2016,1,Bureau Valley Chief,Tiskilwa,Ill.,1300,Bureau,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,41.2923,-89.5062,Illinois
2016,1,Keota Eagle,Keota,Iowa,1300,Keokuk,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,41.3655,-91.9554,Iowa
2016,1,Marion County News,Pleasantville,Iowa,1300,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.387,-93.2683,Iowa
2016,1,Prairie City News,Prairie City,Iowa,1300,Jasper,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.5966,-93.2368,Iowa
2016,1,Country CourierThe,Conklin,N.Y.,1300,Broome,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.0398,-75.8341,New York
2016,1,Idaho Enterprise,Malad City,Idaho,1300,Oneida,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,42.1916,-112.251,Idaho
2016,1,Journal Herald,Manson,Iowa,1300,Calhoun,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,42.5284,-94.5402,Iowa
2016,1,Bloomfield Monitor,Bloomfield,Neb.,1300,Knox,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,42.5984,-97.6481,Nebraska
2016,1,Crawford Clipper/Harrison Sun,Crawford,Neb.,1300,Dawes,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.6846,-103.416,Nebraska
2016,1,Lusk Herald,Lusk,Wyo.,1300,Niobrara,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,42.7613,-104.458,Wyoming
2016,1,Graettinger Times,Graettinger,Iowa,1300,Palo Alto,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.2371,-94.7504,Iowa
2016,1,St Ansgar Enterprise Journal,St Ansgar,Iowa,1300,Mitchell,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.379,-92.9209,Iowa
2016,1,Dubois Frontier,Dubois,Wyo.,1300,Fremont,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.5386,-109.644,Wyoming
2016,1,Renville County Register,Renville,Minn.,1300,Renville,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,44.7877,-95.2144,Minnesota
2016,1,Seeley Swan Pathfinder,Seeley Lake,Mont.,1300,Missoula,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,47.1794,-113.485,Montana
2016,1,Pony Express,Eagle Mountain,Utah,1297,Utah,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.3143,-112.003,Utah
2016,1,Pembroke Mariner,Pembroke,Mass.,1297,Plymouth,major,Metro - Counties in metro areas of 1 million population or more,1,42.0654,-70.8014,Massachusetts
2016,1,Allston/Brighton TAB,Needham,Mass.,1297,Norfolk,major,Metro - Counties in metro areas of 1 million population or more,1,42.2814,-71.241,Massachusetts
2016,1,Chatfield News,Chatfield,Minn.,1297,Fillmore,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,43.8444,-92.1825,Minnesota
2016,1,Blair Press,Blair,Wisc.,1297,Trempealeau,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.2955,-91.227,Wisconsin
2016,1,Lakota American,Lakota,N.D.,1297,Nelson,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,48.0425,-98.3449,North Dakota
2016,1,St Francis Herald,St Francis,Kan.,1292,Cheyenne,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,39.7719,-101.802,Kansas
2016,1,Kiowa News,Kiowa,Kan.,1284,Barber,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.0177,-98.4847,Kansas
2016,1,Benkelman Post and News-Chronicle,Benkelman,Neb.,1280,Dundy,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,40.0517,-101.535,Nebraska
2016,1,Jackson County Star,Walden,Colo.,1280,Jackson,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,40.7318,-106.281,Colorado
2016,1,Hawarden Independent/Ireton Examiner,Hawarden,Iowa,1277,Sioux,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.9964,-96.4892,Iowa
2016,1,Register-Tribune,Coldwater,Mich.,1275,Branch,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.9403,-85.0005,Michigan
2016,1,Western World,Bandon,Ore.,1275,Coos,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,43.1143,-124.416,Oregon
2016,1,Lafayette Nicollet Ledger,Lafayette,Minn.,1274,Nicollet,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,44.4472,-94.3933,Minnesota
2016,1,Panhandle Herald,Panhandle,Texas,1270,Carson,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.3462,-101.381,Texas
2016,1,Solon Economist,Solon,Iowa,1270,Johnson,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,41.8065,-91.4974,Iowa
2016,1,Greene Recorder,Greene,Iowa,1270,Butler,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,42.8969,-92.8043,Iowa
2016,1,Gulf Coast Tribune,Needville,Texas,1267,Fort Bend,major,Metro - Counties in metro areas of 1 million population or more,1,29.3954,-95.8392,Texas
2016,1,Throckmorton Tribune,Throckmorton,Texas,1265,Throckmorton,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,33.182,-99.1798,Texas
2016,1,Appleton City Journal,Appleton City,Mo.,1264,St. Clair,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.1906,-94.031,Missouri
2016,1,Echoes-Sentinel,Stirling,N.J.,1262,Morris,major,Metro - Counties in metro areas of 1 million population or more,1,40.6707,-74.4945,New Jersey
2016,1,Times,Brownsville,Ore.,1262,Linn,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,44.3923,-122.983,Oregon
2016,1,Wayne-Wilson News Leader,Fremont,N.C.,1261,Wayne,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,35.5446,-77.9746,North Carolina
2016,1,Jericho Syosset News Journal,Jericho,N.Y.,1261,Nassau,major,Metro - Counties in metro areas of 1 million population or more,1,40.7874,-73.5416,New York
2016,1,Julesburg Advocate,Julesburg,Colo.,1261,Sedgwick,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,40.985,-102.263,Colorado
2016,1,Independent Enterprise,Payette,Idaho,1261,Payette,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.0786,-116.925,Idaho
2016,1,Plainview News,Plainview,Minn.,1261,Wabasha,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,44.1647,-92.1693,Minnesota
2016,1,Clark County Clipper,Ashland,Kan.,1260,Clark,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.1868,-99.7697,Kansas
2016,1,Tribune-Progress,Bartlett,Texas,1259,Bell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,30.7949,-97.4256,Texas
2016,1,Bogata News,Bogata,Texas,1259,Red River,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,33.4698,-95.2135,Texas
2016,1,ECM Post Review,North Branch,Minn.,1259,Chisago,major,Metro - Counties in metro areas of 1 million population or more,1,45.5137,-92.9601,Minnesota
2016,1,Lancaster Times & Clinton Courier,Lancaster,Mass.,1257,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.4593,-71.6769,Massachusetts
2016,1,Grand Saline Sun,Grand Saline,Texas,1254,Van Zandt,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.6775,-95.7113,Texas
2016,1,Orland Press-Register,Orland,Calif.,1253,Glenn,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,39.7463,-122.185,California
2016,1,Norton Mirror,Norton,Mass.,1251,Bristol,major,Metro - Counties in metro areas of 1 million population or more,1,41.9725,-71.1854,Massachusetts
2016,1,Chicot Spectator,Eudora,Ark.,1250,Chicot,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,33.1191,-91.264,Arkansas
2016,1,Eudora Enterprise,Eudora,Ark.,1250,Chicot,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,33.1191,-91.264,Arkansas
2016,1,Apache News,Apache,Okla.,1250,Caddo,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,34.8938,-98.3581,Oklahoma
2016,1,Geary Star,Geary,Okla.,1250,Canadian,major,Metro - Counties in metro areas of 1 million population or more,1,35.5927,-98.2914,Oklahoma
2016,1,Fairview Heights Journal,Collinsville,Ill.,1250,Madison,major,Metro - Counties in metro areas of 1 million population or more,1,38.6703,-89.9846,Illinois
2016,1,Globe News,Fort Washington,Pa.,1250,Montgomery,major,Metro - Counties in metro areas of 1 million population or more,1,40.1408,-75.1926,Pennsylvania
2016,1,Madrid Register-News,Madrid,Iowa,1250,Boone,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.8756,-93.8201,Iowa
2016,1,Burke Gazette,Burke,S.D.,1250,Gregory,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,43.1828,-99.2923,South Dakota
2016,1,Herman Hoffman Tribune,Herman,Minn.,1250,Grant,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,45.8091,-96.1412,Minnesota
2016,1,Odessa Record,Odessa,Wash.,1250,Lincoln,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,47.3326,-118.689,Washington
2016,1,High Timber Times,Conifer,Colo.,1248,Jefferson,major,Metro - Counties in metro areas of 1 million population or more,1,39.521,-105.305,Colorado
2016,1,Hancock County Quill,La Harpe,Ill.,1248,Hancock,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.5844,-90.9695,Illinois
2016,1,Stuart Herald,Stuart,Iowa,1248,Adair,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,41.4996,-94.3201,Iowa
2016,1,Advance Inc,Holstein,Iowa,1248,Ida,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,42.4877,-95.5429,Iowa
2016,1,Sioux County Index-Reporter,Hull,Iowa,1246,Sioux,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.1899,-96.1325,Iowa
2016,1,Courier,Waterloo,Wisc.,1243,Jefferson,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,43.1834,-88.9899,Wisconsin
2016,1,Twin Valley Times/Gary Graphic,Twin Valley,Minn.,1241,Norman,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,47.2588,-96.2589,Minnesota
2016,1,Caldwell Watchman Progress,Columbia,La.,1240,Caldwell Parish,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.0813,-92.0907,Louisiana
2016,1,Times Tribune,Grant City,Mo.,1236,Worth,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,40.4858,-94.4135,Missouri
2016,1,Cross Plains Review,Cross Plains,Texas,1235,Callahan,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.1271,-99.1658,Texas
2016,1,Madisonville Meteor,Madisonville,Texas,1234,Madison,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.9537,-95.9091,Texas
2016,1,Olney Enterprise,Olney,Texas,1233,Young,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,33.3644,-98.7584,Texas
2016,1,Broken Bow News,Broken Bow,Okla.,1232,McCurtain,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,34.0278,-94.742,Oklahoma
2016,1,Delavan Times The,Delavan,Ill.,1232,Tazewell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.372,-89.5472,Illinois
2016,1,Monte Vista Journal,Monte Vista,Colo.,1230,Rio Grande,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,37.5788,-106.15,Colorado
2016,1,Indian Valley Record,Greenville,Calif.,1230,Plumas,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.1336,-120.945,California
2016,1,Clay County Union,Ulen,Minn.,1226,Clay,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,47.0784,-96.2586,Minnesota
2016,1,Rush Springs GazetteThe,Rush Springs,Okla.,1225,Grady,major,Metro - Counties in metro areas of 1 million population or more,1,34.7823,-97.9574,Oklahoma
2016,1,Roxbury Register,Roxbury,N.J.,1225,Morris,major,Metro - Counties in metro areas of 1 million population or more,1,40.9023,-74.6693,New Jersey
2016,1,Hudson Herald,Hudson,Iowa,1225,Black Hawk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,42.432,-92.4519,Iowa
2016,1,Halifax-Plympton Reporter,Halifax,Mass.,1223,Plymouth,major,Metro - Counties in metro areas of 1 million population or more,1,41.9914,-70.8632,Massachusetts
2016,1,Havelock News The,Havelock,N.C.,1221,Craven,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,34.9077,-76.8989,North Carolina
2016,1,Kerkhoven Banner,Kerkhoven,Minn.,1220,Swift,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,45.1923,-95.3199,Minnesota
2016,1,Liberty County Times,Chester,Mont.,1219,Liberty,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,48.5113,-110.967,Montana
2016,1,Gueydan Journal,Gueydan,La.,1215,Vermilion Parish,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,30.0254,-92.5088,Louisiana
2016,1,Trenton Tribune,Trenton,Texas,1215,Fannin,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,33.4297,-96.3397,Texas
2016,1,Chase County Leader-News,Cottonwood Falls,Kan.,1215,Chase,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.369,-96.5424,Kansas
2016,1,Florham Park Eagle,Florham Park,N.J.,1215,Morris,major,Metro - Counties in metro areas of 1 million population or more,1,40.7773,-74.3956,New Jersey
2016,1,Democrat Tribune,Mineral Point,Wisc.,1215,Iowa,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.8624,-90.1837,Wisconsin
2016,1,Tyler Tribute,Tyler,Minn.,1215,Lincoln,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,44.2787,-96.1354,Minnesota
2016,1,Dove Creek Press,Dove Creek,Colo.,1213,Dolores,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.7667,-108.906,Colorado
2016,1,Slater Main Street News,Slater,Mo.,1213,Saline,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,39.2181,-93.0691,Missouri
2016,1,Caldwell County News,Hamilton,Mo.,1212,Caldwell,major,Metro - Counties in metro areas of 1 million population or more,1,39.7426,-94.002,Missouri
2016,1,Devil's River News,Sonora,Texas,1210,Sutton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,30.5705,-100.644,Texas
2016,1,Lone Grove Ledger,Lone Grove,Okla.,1210,Carter,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,34.1825,-97.2549,Oklahoma
2016,1,Wakarusa Tribune,Wakarusa,Ind.,1210,Elkhart,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,41.5336,-86.0139,Indiana
2016,1,Britt  NewsTribune,Britt,Iowa,1210,Hancock,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.0975,-93.8032,Iowa
2016,1,Port Orford News,Port Orford,Ore.,1209,Curry,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.7496,-124.497,Oregon
2016,1,Ely Timberjay,Ely,Minn.,1208,St. Louis,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,47.9032,-91.8671,Minnesota
2016,1,Hesston Record,Hesston,Kan.,1204,Harvey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.1404,-97.4217,Kansas
2016,1,Bristol Pilot,Bristol,Pa.,1202,Bucks,major,Metro - Counties in metro areas of 1 million population or more,1,40.1035,-74.8524,Pennsylvania
2016,1,West Yellowstone News,West Yellowstone,Mont.,1202,Gallatin,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,44.6633,-111.106,Montana
2016,1,Turtle Lake Times,Turtle Lake,Wisc.,1201,Barron,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,45.393,-92.1444,Wisconsin
2016,1,Grandview Tribune,Grandview,Texas,1200,Johnson,major,Metro - Counties in metro areas of 1 million population or more,1,32.2685,-97.1775,Texas
